Employee,Employee No,Employee Postcode,Area Code,Client,Address,Address2,Town,County,Postcode,Area,Funder,Date,Start Time,End Time,Pay Rate,Hours of call,Miles,Estimated Time (Mins)
Carer 85,,SP4 6GQ,,Client 34,,,,,SP1 3DY,Salisbury,Private 2016,07-Nov-20,8:00 PM,8:30 PM,Weekend Half Hour Night,0.5,2.645,9.03
Carer 85,,SP4 6GQ,,Client 14,,,,,SP1 3EU,Salisbury,Social Services Zone 3,07-Nov-20,8:30 PM,9:00 PM,Weekday Half Hour,0.5,2.133,8.18
Carer 85,,SP4 6GQ,,Client 12,,,,,SP1 3QT,Salisbury,Social Services Zone 3,08-Nov-20,4:00 PM,4:45 PM,Weekday Three Quarter Hour,0.75,,
Carer 85,,SP4 6GQ,SA02,Client 104,,,,,SP1 3BL,Salisbury,Private 2016,08-Nov-20,4:45 PM,5:15 PM,Weekend Half Hour,0.5,1.066,3.49
Carer 85,,SP4 6GQ,SA02,Client 103,,,,,SP1 3BL,Salisbury,Private 2016,08-Nov-20,5:15 PM,5:45 PM,Weekend Half Hour,0.5,,
Carer 85,,SP4 6GQ,,Client 78,,,,,SP1 3LD,Salisbury,Private 2016,08-Nov-20,6:00 PM,6:15 PM,Weekend Fifteen Minutes,0.25,1.193,4.37
Carer 85,,SP4 6GQ,SA02,Client 3,,,,,SP1 3AG,Salisbury,Social Services Zone 3,08-Nov-20,6:45 PM,7:15 PM,Weekday Half Hour,0.5,1.301,5.31
Carer 85,,SP4 6GQ,,Client 116,,,,,SP5 3BY,Salisbury,Private 2016,08-Nov-20,7:30 PM,8:00 PM,Weekend Half Hour Night,0.5,2.702,9.08
Carer 85,,SP4 6GQ,,Client 34,,,,,SP1 3DY,Salisbury,Private 2016,08-Nov-20,8:00 PM,8:30 PM,Weekend Half Hour Night,0.5,2.645,9.03
Carer 85,,SP4 6GQ,,Client 14,,,,,SP1 3EU,Salisbury,Social Services Zone 3,08-Nov-20,8:30 PM,9:00 PM,Weekday Half Hour,0.5,2.133,8.18
Carer 90,,SP2 0FA,SA02,Client 3,,,,,SP1 3AG,Salisbury,Social Services Zone 3,03-Nov-20,7:00 AM,8:00 AM,Weekday Hour,1,,
Carer 90,,SP2 0FA,SA02,Client 104,,,,,SP1 3BL,Salisbury,Private 2016,03-Nov-20,8:00 AM,8:45 AM,Weekday Three Quarter Hour,0.75,1.031,4.42
Carer 90,,SP2 0FA,SA02,Client 103,,,,,SP1 3BL,Salisbury,Private 2016,03-Nov-20,8:45 AM,9:30 AM,Weekday Three Quarter Hour,0.75,,
Carer 90,,SP2 0FA,,Client 78,,,,,SP1 3LD,Salisbury,Private 2016,03-Nov-20,9:30 AM,10:00 AM,Weekday Half Hour,0.5,1.193,4.37
Carer 90,,SP2 0FA,,Client 12,,,,,SP1 3QT,Salisbury,Social Services Zone 3,03-Nov-20,10:00 AM,10:45 AM,Weekday Three Quarter Hour,0.75,0.989,4.06
Carer 90,,SP2 0FA,SA02,Client 104,,,,,SP1 3BL,Salisbury,Private 2016,03-Nov-20,11:30 AM,12:00 PM,Weekday Half Hour,0.5,1.066,3.49
Carer 90,,SP2 0FA,SA02,Client 104,,,,,SP1 3BL,Salisbury,Private 2016,03-Nov-20,12:00 PM,12:30 PM,Weekday Half Hour,0.5,,
Carer 90,,SP2 0FA,SA02,Client 103,,,,,SP1 3BL,Salisbury,Private 2016,03-Nov-20,12:30 PM,1:00 PM,Weekday Half Hour,0.5,,
Carer 90,,SP2 0FA,,Client 12,,,,,SP1 3QT,Salisbury,Social Services Zone 3,03-Nov-20,1:00 PM,1:30 PM,Weekday Half Hour,0.5,1.077,3.5
Carer 90,,SP2 0FA,,Client 45,,,,,SP2 7AX,Salisbury,Social Services Zone 3,03-Nov-20,4:45 PM,5:45 PM,Weekday Hour,1,1.044,3.45
Carer 90,,SP2 0FA,,Client 34,,,,,SP1 3DY,Salisbury,Private 2016,04-Nov-20,8:00 AM,9:00 AM,Weekday Hour,1,,
Carer 90,,SP2 0FA,,Client 106,,,,,SP2 7UX,Salisbury,Private 2016,04-Nov-20,9:15 AM,9:45 AM,Weekday Half Hour,0.5,2.37,8.52
Carer 90,,SP2 0FA,,Client 192,,,,,SP5 1ED,Salisbury,Private 2016,04-Nov-20,10:00 AM,10:30 AM,Weekday Half Hour,0.5,6.978,16.29
Carer 90,,SP2 0FA,SA02,Client 104,,,,,SP1 3BL,Salisbury,Private 2016,04-Nov-20,12:00 PM,12:30 PM,Weekday Half Hour,0.5,5.535,12.06
Carer 90,,SP2 0FA,SA02,Client 103,,,,,SP1 3BL,Salisbury,Private 2016,04-Nov-20,12:30 PM,1:00 PM,Weekday Half Hour,0.5,,
Carer 90,,SP2 0FA,,Client 12,,,,,SP1 3QT,Salisbury,Social Services Zone 3,04-Nov-20,1:00 PM,1:30 PM,Weekday Half Hour,0.5,1.077,3.5
Carer 90,,SP2 0FA,,Client 34,,,,,SP1 3DY,Salisbury,Private 2016,05-Nov-20,8:00 AM,9:00 AM,Weekday Hour,1,,
Carer 90,,SP2 0FA,SA01,Client 133,,,,,SP3 4UH,Salisbury,Social Services Zone 2,05-Nov-20,9:45 AM,10:45 AM,Weekday Hour,1,8.146,18.18
Carer 90,,SP2 0FA,SA02,Client 160,,,,,SP13DZ,Salisbury,Private,05-Nov-20,11:00 AM,12:00 PM,Weekday Hour,1,8.062,18.29
Carer 90,,SP2 0FA,SA02,Client 104,,,,,SP1 3BL,Salisbury,Private 2016,05-Nov-20,12:00 PM,12:30 PM,Weekday Half Hour,0.5,0.55,2.32
Carer 90,,SP2 0FA,SA02,Client 103,,,,,SP1 3BL,Salisbury,Private 2016,05-Nov-20,12:30 PM,1:00 PM,Weekday Half Hour,0.5,,
Carer 90,,SP2 0FA,,Client 12,,,,,SP1 3QT,Salisbury,Social Services Zone 3,05-Nov-20,1:00 PM,1:30 PM,Weekday Half Hour,0.5,1.077,3.5
Carer 90,,SP2 0FA,,Client 45,,,,,SP2 7AX,Salisbury,Social Services Zone 3,05-Nov-20,4:45 PM,5:45 PM,Weekday Hour,1,1.044,3.45
Carer 90,,SP2 0FA,,Client 192,,,,,SP5 1ED,Salisbury,Private 2016,05-Nov-20,6:00 PM,6:45 PM,Weekday Three Quarter Hour,0.75,6.28,13.07
Carer 90,,SP2 0FA,SA02,Client 3,,,,,SP1 3AG,Salisbury,Social Services Zone 3,06-Nov-20,7:00 AM,8:00 AM,Weekday Hour,1,,
Carer 90,,SP2 0FA,SA02,Client 104,,,,,SP1 3BL,Salisbury,Private 2016,06-Nov-20,8:00 AM,8:45 AM,Weekday Three Quarter Hour,0.75,1.031,4.42
Carer 90,,SP2 0FA,SA02,Client 103,,,,,SP1 3BL,Salisbury,Private 2016,06-Nov-20,8:45 AM,9:30 AM,Weekday Three Quarter Hour,0.75,,
Carer 90,,SP2 0FA,,Client 78,,,,,SP1 3LD,Salisbury,Private 2016,06-Nov-20,9:30 AM,10:00 AM,Weekday Half Hour,0.5,1.193,4.37
Carer 90,,SP2 0FA,,Client 12,,,,,SP1 3QT,Salisbury,Social Services Zone 3,06-Nov-20,10:00 AM,10:45 AM,Weekday Three Quarter Hour,0.75,0.989,4.06
Carer 90,,SP2 0FA,,Client 176,,,,,SP2 7EL,Salisbury,Social Services Zone 3,06-Nov-20,11:00 AM,11:45 AM,Weekday Three Quarter Hour,0.75,1.759,6.4
Carer 90,,SP2 0FA,SA02,Client 104,,,,,SP1 3BL,Salisbury,Private 2016,06-Nov-20,12:00 PM,12:30 PM,Weekday Half Hour,0.5,1.45,5.32
Carer 90,,SP2 0FA,SA02,Client 103,,,,,SP1 3BL,Salisbury,Private 2016,06-Nov-20,12:30 PM,1:00 PM,Weekday Half Hour,0.5,,
Carer 90,,SP2 0FA,,Client 12,,,,,SP1 3QT,Salisbury,Social Services Zone 3,06-Nov-20,1:00 PM,1:30 PM,Weekday Half Hour,0.5,1.077,3.5
Carer 90,,SP2 0FA,,Client 174,,,,,SP1 2HW,Salisbury,Social Services Zone 3,06-Nov-20,1:30 PM,2:00 PM,Weekday Half Hour,0.5,2.318,6.46
Carer 90,,SP2 0FA,,Client 12,,,,,SP1 3QT,Salisbury,Social Services Zone 3,06-Nov-20,4:00 PM,4:45 PM,Weekday Three Quarter Hour,0.75,2.742,7.46
Carer 90,,SP2 0FA,SA02,Client 104,,,,,SP1 3BL,Salisbury,Private 2016,06-Nov-20,4:45 PM,5:15 PM,Weekday Half Hour,0.5,1.066,3.49
Carer 90,,SP2 0FA,SA02,Client 103,,,,,SP1 3BL,Salisbury,Private 2016,06-Nov-20,5:15 PM,5:45 PM,Weekday Half Hour,0.5,,
Carer 90,,SP2 0FA,,Client 45,,,,,SP2 7AX,Salisbury,Social Services Zone 3,06-Nov-20,6:00 PM,7:00 PM,Weekday Hour,1,0.776,2.53
Carer 94,,SP4 7NA,SA02,Client 104,,,,,SP1 3BL,Salisbury,Private 2016,02-Nov-20,8:00 AM,9:00 AM,Weekday Hour,1,,
Carer 94,,SP4 7NA,SA02,Client 103,,,,,SP1 3BL,Salisbury,Private 2016,02-Nov-20,9:00 AM,9:45 AM,Weekday Three Quarter Hour,0.75,,
Carer 94,,SP4 7NA,,Client 57,,,,,SP1 1RZ,Salisbury,Social Services Zone 3,02-Nov-20,10:15 AM,12:15 PM,Weekday Hour,2,1.673,6.21
Carer 94,,SP4 7NA,,Client 174,,,,,SP1 2HW,Salisbury,Social Services Zone 3,02-Nov-20,12:30 PM,1:00 PM,Weekday Half Hour,0.5,2.097,6.37
Carer 94,,SP4 7NA,,Client 184,,,,,SP4 8EQ,Salisbury,Social Services Zone 2,02-Nov-20,4:00 PM,4:30 PM,Weekday Half Hour,0.5,12.048,24.29
Carer 94,,SP4 7NA,SA01,Client 237,,,,,SP4 7QY,Salisbury,Social Services Zone 2,02-Nov-20,4:30 PM,5:15 PM,Weekday Three Quarter Hour,0.75,2.723,7.57
Carer 94,,SP4 7NA,,Client 184,,,,,SP4 8EQ,Salisbury,Social Services Zone 2,04-Nov-20,4:00 PM,4:30 PM,Weekday Half Hour,0.5,,
Carer 94,,SP4 7NA,SA01,Client 237,,,,,SP4 7QY,Salisbury,Social Services Zone 2,04-Nov-20,4:30 PM,5:00 PM,Weekday Half Hour,0.5,2.723,7.57
Carer 94,,SP4 7NA,,Client 118,,,,,SP4 9HG,Salisbury,Social Services Zone 2,04-Nov-20,5:15 PM,5:45 PM,Weekday Half Hour,0.5,2.087,5.32
Carer 94,,SP4 7NA,,Client 184,,,,,SP4 8EQ,Salisbury,Social Services Zone 2,04-Nov-20,8:00 PM,8:30 PM,Weekday Half Hour,0.5,21.162,34.18
Carer 94,,SP4 7NA,SA01,Client 237,,,,,SP4 7QY,Salisbury,Social Services Zone 2,04-Nov-20,8:30 PM,9:00 PM,Weekday Half Hour,0.5,2.723,7.57
Carer 94,,SP4 7NA,SA01,Client 237,,,,,SP4 7QY,Salisbury,Private 2016,04-Nov-20,9:00 PM,9:15 PM,Weekday Fifteen Minutes Night,0.25,,
Carer 96,,SP4 9HT,SA02,Client 227,,,,,SP2 0JP,Salisbury,Social Services Zone 3,02-Nov-20,7:00 AM,8:00 AM,Weekday Hour,1,,
Carer 96,,SP4 9HT,,Client 46,,,,,SP2 0JA,Salisbury,Social Services Zone 3,02-Nov-20,8:00 AM,8:30 AM,Weekday Half Hour,0.5,1.176,5.14
Carer 96,,SP4 9HT,,Client 45,,,,,SP2 7AX,Salisbury,Social Services Zone 3,02-Nov-20,9:00 AM,10:00 AM,Weekday Hour,1,3.774,9.48
Carer 96,,SP4 9HT,SA02,Client 29,,,,,SP2 0JP,Salisbury,Private,02-Nov-20,10:00 AM,11:00 AM,Weekday Hour,1,3.051,7.26
Carer 96,,SP4 9HT,SA02,Client 227,,,,,SP2 0JP,Salisbury,Social Services Zone 3,02-Nov-20,11:00 AM,12:00 PM,Weekday Hour,1,,
Carer 96,,SP4 9HT,,Client 173,,,,,SP2 0LB,Salisbury,Private 2016,02-Nov-20,12:15 PM,12:45 PM,Weekday Half Hour,0.5,1.425,6.06
Carer 96,,SP4 9HT,,Client 45,,,,,SP2 7AX,Salisbury,Social Services Zone 3,02-Nov-20,1:15 PM,1:45 PM,Weekday Half Hour,0.5,4.046,11.42
Carer 96,,SP4 9HT,SA02,Client 227,,,,,SP2 0JP,Salisbury,Social Services Zone 3,03-Nov-20,7:00 AM,8:00 AM,Weekday Hour,1,,
Carer 96,,SP4 9HT,,Client 46,,,,,SP2 0JA,Salisbury,Social Services Zone 3,03-Nov-20,8:00 AM,8:30 AM,Weekday Half Hour,0.5,1.176,5.14
Carer 96,,SP4 9HT,,Client 145,,,,,SP2 0NT,Salisbury,Social Services Zone 2,03-Nov-20,9:00 AM,9:45 AM,Weekday Three Quarter Hour,0.75,2.482,6.43
Carer 96,,SP4 9HT,SA02,Client 29,,,,,SP2 0JP,Salisbury,Private,03-Nov-20,10:00 AM,11:00 AM,Weekday Hour,1,3.072,9.47
Carer 96,,SP4 9HT,SA02,Client 227,,,,,SP2 0JP,Salisbury,Social Services Zone 3,03-Nov-20,11:00 AM,12:00 PM,Weekday Hour,1,,
Carer 96,,SP4 9HT,,Client 173,,,,,SP2 0LB,Salisbury,Private 2016,03-Nov-20,12:00 PM,12:30 PM,Weekday Half Hour,0.5,1.425,6.06
Carer 96,,SP4 9HT,,Client 174,,,,,SP1 2HW,Salisbury,Social Services Zone 3,03-Nov-20,12:45 PM,1:15 PM,Weekday Half Hour,0.5,5.297,14
Carer 96,,SP4 9HT,,Client 192,,,,,SP5 1ED,Salisbury,Private 2016,03-Nov-20,1:30 PM,2:00 PM,Weekday Half Hour,0.5,6.761,13.5
Carer 96,,SP4 9HT,,Client 173,,,,,SP2 0LB,Salisbury,Private 2016,03-Nov-20,4:15 PM,4:45 PM,Weekday Half Hour,0.5,14.074,26.42
Carer 96,,SP4 9HT,SA02,Client 227,,,,,SP2 0JP,Salisbury,Social Services Zone 3,03-Nov-20,5:00 PM,6:00 PM,Weekday Hour,1,0.838,4.4
Carer 96,,SP4 9HT,,Client 176,,,,,SP2 7EL,Salisbury,Social Services Zone 3,03-Nov-20,6:15 PM,6:45 PM,Weekday Half Hour,0.5,2.498,7.11
Carer 96,,SP4 9HT,,Client 173,,,,,SP2 0LB,Salisbury,Private 2016,03-Nov-20,7:00 PM,7:30 PM,Weekday Half Hour Night,0.5,3.11,8.58
Carer 96,,SP4 9HT,,Client 46,,,,,SP2 0JA,Salisbury,Social Services Zone 3,03-Nov-20,7:30 PM,8:00 PM,Weekday Half Hour,0.5,0.922,3.34
Carer 96,,SP4 9HT,SA02,Client 227,,,,,SP2 0JP,Salisbury,Social Services Zone 3,04-Nov-20,7:00 AM,8:00 AM,Weekday Hour,1,0.589,3.39
Carer 96,,SP4 9HT,,Client 46,,,,,SP2 0JA,Salisbury,Social Services Zone 3,04-Nov-20,8:00 AM,8:30 AM,Weekday Half Hour,0.5,1.176,5.14
Carer 96,,SP4 9HT,,Client 173,,,,,SP2 0LB,Salisbury,Private 2016,04-Nov-20,8:30 AM,9:00 AM,Weekday Half Hour,0.5,0.922,3.25
Carer 96,,SP4 9HT,SA02,Client 29,,,,,SP2 0JP,Salisbury,Private,04-Nov-20,9:30 AM,10:30 AM,Weekday Hour,1,0.838,4.4
Carer 96,,SP4 9HT,SA02,Client 227,,,,,SP2 0JP,Salisbury,Social Services Zone 3,04-Nov-20,11:00 AM,12:00 PM,Weekday Hour,1,,
Carer 96,,SP4 9HT,,Client 173,,,,,SP2 0LB,Salisbury,Private 2016,04-Nov-20,12:00 PM,12:30 PM,Weekday Half Hour,0.5,1.425,6.06
Carer 96,,SP4 9HT,,Client 192,,,,,SP5 1ED,Salisbury,Private 2016,04-Nov-20,1:15 PM,1:45 PM,Weekday Half Hour,0.5,9.793,22.13
Carer 96,,SP4 9HT,SA02,Client 227,,,,,SP2 0JP,Salisbury,Social Services Zone 3,05-Nov-20,7:00 AM,8:00 AM,Weekday Hour,1,,
Carer 96,,SP4 9HT,,Client 46,,,,,SP2 0JA,Salisbury,Social Services Zone 3,05-Nov-20,8:00 AM,8:30 AM,Weekday Half Hour,0.5,1.176,5.14
Carer 96,,SP4 9HT,,Client 45,,,,,SP2 7AX,Salisbury,Social Services Zone 3,05-Nov-20,9:00 AM,10:00 AM,Weekday Hour,1,3.774,9.48
Carer 96,,SP4 9HT,SA02,Client 29,,,,,SP2 0JP,Salisbury,Private,05-Nov-20,10:15 AM,11:15 AM,Weekday Hour,1,3.051,7.26
Carer 96,,SP4 9HT,SA02,Client 227,,,,,SP2 0JP,Salisbury,Social Services Zone 3,05-Nov-20,11:15 AM,12:15 PM,Weekday Hour,1,,
Carer 96,,SP4 9HT,,Client 45,,,,,SP2 7AX,Salisbury,Social Services Zone 3,05-Nov-20,12:45 PM,1:15 PM,Weekday Half Hour,0.5,3.391,9.01
Carer 96,,SP4 9HT,,Client 173,,,,,SP2 0LB,Salisbury,Private 2016,05-Nov-20,4:15 PM,4:45 PM,Weekday Half Hour,0.5,3.719,9.46
Carer 96,,SP4 9HT,SA02,Client 227,,,,,SP2 0JP,Salisbury,Social Services Zone 3,05-Nov-20,5:00 PM,6:00 PM,Weekday Hour,1,0.838,4.4
Carer 96,,SP4 9HT,,Client 176,,,,,SP2 7EL,Salisbury,Social Services Zone 3,05-Nov-20,6:15 PM,6:45 PM,Weekday Half Hour,0.5,2.498,7.11
Carer 96,,SP4 9HT,,Client 173,,,,,SP2 0LB,Salisbury,Private 2016,05-Nov-20,7:00 PM,7:30 PM,Weekday Half Hour Night,0.5,3.11,8.58
Carer 96,,SP4 9HT,,Client 46,,,,,SP2 0JA,Salisbury,Social Services Zone 3,05-Nov-20,7:30 PM,8:00 PM,Weekday Half Hour,0.5,0.922,3.34
Carer 96,,SP4 9HT,SA02,Client 227,,,,,SP2 0JP,Salisbury,Social Services Zone 3,05-Nov-20,8:00 PM,8:30 PM,Weekday Half Hour,0.5,0.589,3.39
Carer 96,,SP4 9HT,,Client 45,,,,,SP2 7AX,Salisbury,Social Services Zone 3,05-Nov-20,8:30 PM,9:00 PM,Weekday Half Hour,0.5,3.391,9.01
Carer 96,,SP4 9HT,SA02,Client 227,,,,,SP2 0JP,Salisbury,Social Services Zone 3,06-Nov-20,7:00 AM,8:00 AM,Weekday Hour,1,3.051,7.26
Carer 96,,SP4 9HT,,Client 46,,,,,SP2 0JA,Salisbury,Social Services Zone 3,06-Nov-20,8:00 AM,8:30 AM,Weekday Half Hour,0.5,1.176,5.14
Carer 96,,SP4 9HT,,Client 173,,,,,SP2 0LB,Salisbury,Private 2016,06-Nov-20,8:30 AM,9:00 AM,Weekday Half Hour,0.5,0.922,3.25
Carer 96,,SP4 9HT,,Client 145,,,,,SP2 0NT,Salisbury,Social Services Zone 2,06-Nov-20,9:15 AM,10:00 AM,Weekday Three Quarter Hour,0.75,3.404,9.5
Carer 96,,SP4 9HT,SA02,Client 29,,,,,SP2 0JP,Salisbury,Private,06-Nov-20,10:30 AM,11:30 AM,Weekday Hour,1,3.072,9.47
Carer 96,,SP4 9HT,,Client 173,,,,,SP2 0LB,Salisbury,Private 2016,06-Nov-20,12:30 PM,1:00 PM,Weekday Half Hour,0.5,1.425,6.06
Carer 96,,SP4 9HT,,Client 192,,,,,SP5 1ED,Salisbury,Private 2016,06-Nov-20,1:30 PM,2:00 PM,Weekday Half Hour,0.5,9.793,22.13
Carer 104,,SP2 7BS,SA01,Client 240,,,,,SP4 7QE,Salisbury,Private,03-Nov-20,3:00 PM,5:00 PM,Weekday Hour,2,,
Carer 104,,SP2 7BS,,Client 191,,,,,SP2 9HW,Salisbury,Private 2016,04-Nov-20,9:30 AM,11:00 AM,Weekday Hour,1.5,,
Carer 104,,SP2 7BS,SA01,Client 240,,,,,SP4 7QE,Salisbury,Private,04-Nov-20,2:00 PM,3:30 PM,Weekday Home Help Hour,1.5,9.537,20.04
Carer 104,,SP2 7BS,,Client 191,,,,,SP2 9HW,Salisbury,Private 2016,05-Nov-20,11:00 AM,12:30 PM,Weekday Hour,1.5,,
Carer 104,,SP2 7BS,,Client 191,,,,,SP2 9HW,Salisbury,Private 2016,06-Nov-20,11:00 AM,12:30 PM,Weekday Hour,1.5,,
Carer 111,,,,Client 45,,,,,SP2 7AX,Salisbury,Social Services Zone 3,02-Nov-20,12:00 AM,7:00 AM,Waking Night Social,7,,
Carer 111,,,,Client 45,,,,,SP2 7AX,Salisbury,Social Services Zone 3,02-Nov-20,10:00 PM,11:59 PM,Waking Night Social,1.98,,
Carer 111,,,,Client 45,,,,,SP2 7AX,Salisbury,Social Services Zone 3,03-Nov-20,12:00 AM,7:00 AM,Waking Night Social,7,,
Carer 111,,,,Client 45,,,,,SP2 7AX,Salisbury,Social Services Zone 3,03-Nov-20,10:00 PM,11:59 PM,Waking Night Social,1.98,,
Carer 111,,,,Client 45,,,,,SP2 7AX,Salisbury,Social Services Zone 3,04-Nov-20,12:00 AM,7:00 AM,Waking Night Social,7,,
Carer 111,,,,Client 45,,,,,SP2 7AX,Salisbury,Social Services Zone 3,04-Nov-20,10:00 PM,11:59 PM,Waking Night Social,1.98,,
Carer 111,,,,Client 45,,,,,SP2 7AX,Salisbury,Social Services Zone 3,05-Nov-20,12:00 AM,7:00 AM,Waking Night Social,7,,
Carer 111,,,,Client 45,,,,,SP2 7AX,Salisbury,Social Services Zone 3,05-Nov-20,10:00 PM,11:59 PM,Waking Night Social,1.98,,
Carer 111,,,,Client 45,,,,,SP2 7AX,Salisbury,Social Services Zone 3,06-Nov-20,12:00 AM,7:00 AM,Waking Night Social,7,,
Carer 111,,,,Client 45,,,,,SP2 7AX,Salisbury,Social Services Zone 3,06-Nov-20,10:00 PM,11:59 PM,Waking Night Social,1.98,,
Carer 111,,,,Client 45,,,,,SP2 7AX,Salisbury,Social Services Zone 3,07-Nov-20,12:00 AM,7:00 AM,Waking Night Social,7,,
Carer 113,,SP9 7TY,,Client 184,,,,,SP4 8EQ,Salisbury,Social Services Zone 2,02-Nov-20,4:00 PM,4:30 PM,Weekday Half Hour,0.5,,
Carer 113,,SP9 7TY,SA01,Client 237,,,,,SP4 7QY,Salisbury,Social Services Zone 2,02-Nov-20,4:30 PM,5:00 PM,Weekday Half Hour,0.5,2.723,7.57
Carer 113,,SP9 7TY,,Client 118,,,,,SP4 9HG,Salisbury,Social Services Zone 2,02-Nov-20,5:15 PM,5:45 PM,Weekday Half Hour,0.5,2.087,5.32
Carer 113,,SP9 7TY,,Client 118,,,,,SP4 9HG,Salisbury,Social Services Zone 2,02-Nov-20,7:30 PM,8:00 PM,Weekday Half Hour,0.5,19.825,32.51
Carer 113,,SP9 7TY,,Client 184,,,,,SP4 8EQ,Salisbury,Social Services Zone 2,02-Nov-20,8:00 PM,8:30 PM,Weekday Half Hour,0.5,1.79,5.23
Carer 113,,SP9 7TY,SA01,Client 237,,,,,SP4 7QY,Salisbury,Social Services Zone 2,02-Nov-20,8:30 PM,9:00 PM,Weekday Half Hour,0.5,2.723,7.57
Carer 113,,SP9 7TY,SA01,Client 237,,,,,SP4 7QY,Salisbury,Private 2016,02-Nov-20,9:00 PM,9:15 PM,Weekday Fifteen Minutes Night,0.25,,
Carer 113,,SP9 7TY,,Client 118,,,,,SP4 9HG,Salisbury,Social Services Zone 2,03-Nov-20,7:00 AM,8:00 AM,Weekday Hour,1,2.087,5.32
Carer 113,,SP9 7TY,,Client 184,,,,,SP4 8EQ,Salisbury,Social Services Zone 2,03-Nov-20,8:00 AM,8:45 AM,Weekday Three Quarter Hour,0.75,1.79,5.23
Carer 113,,SP9 7TY,SA01,Client 213,,,,,SP3 4HB,Salisbury,Direct Payments,03-Nov-20,9:00 AM,10:00 AM,Weekday Hour,1,6.57,13.34
Carer 113,,SP9 7TY,SA01,Client 237,,,,,SP4 7QY,Salisbury,Social Services Zone 2,03-Nov-20,10:15 AM,11:00 AM,Weekday Three Quarter Hour,0.75,8.243,13.49
Carer 113,,SP9 7TY,,Client 148,,,,,SP3 4JA,Salisbury,Social Services Zone 2,03-Nov-20,11:00 AM,11:45 AM,Weekday Three Quarter Hour,0.75,8.07,14.2
Carer 113,,SP9 7TY,SA01,Client 66,,,,,SP4 7QT,Salisbury,Private 2016,03-Nov-20,12:00 PM,1:00 PM,Weekday Hour,1,8.562,13.42
Carer 113,,SP9 7TY,,Client 184,,,,,SP4 8EQ,Salisbury,Social Services Zone 2,03-Nov-20,1:00 PM,1:30 PM,Weekday Half Hour,0.5,2.83,7.45
Carer 113,,SP9 7TY,,Client 184,,,,,SP4 8EQ,Salisbury,Social Services Zone 2,06-Nov-20,8:00 AM,8:45 AM,Weekday Three Quarter Hour,0.75,,
Carer 113,,SP9 7TY,SA01,Client 213,,,,,SP3 4HB,Salisbury,Direct Payments,06-Nov-20,9:00 AM,10:00 AM,Weekday Hour,1,6.57,13.34
Carer 113,,SP9 7TY,SA01,Client 237,,,,,SP4 7QY,Salisbury,Social Services Zone 2,06-Nov-20,10:15 AM,11:00 AM,Weekday Three Quarter Hour,0.75,8.243,13.49
Carer 113,,SP9 7TY,,Client 148,,,,,SP3 4JA,Salisbury,Social Services Zone 2,06-Nov-20,11:15 AM,12:00 PM,Weekday Three Quarter Hour,0.75,8.07,14.2
Carer 113,,SP9 7TY,SA01,Client 66,,,,,SP4 7QT,Salisbury,Private 2016,06-Nov-20,12:00 PM,1:00 PM,Weekday Hour,1,8.562,13.42
Carer 113,,SP9 7TY,,Client 184,,,,,SP4 8EQ,Salisbury,Social Services Zone 2,06-Nov-20,1:15 PM,1:45 PM,Weekday Half Hour,0.5,2.83,7.45
Carer 113,,SP9 7TY,,Client 184,,,,,SP4 8EQ,Salisbury,Social Services Zone 2,06-Nov-20,4:00 PM,4:30 PM,Weekday Half Hour,0.5,,
Carer 113,,SP9 7TY,SA01,Client 237,,,,,SP4 7QY,Salisbury,Social Services Zone 2,06-Nov-20,4:30 PM,5:00 PM,Weekday Half Hour,0.5,2.723,7.57
Carer 113,,SP9 7TY,,Client 118,,,,,SP4 9HG,Salisbury,Social Services Zone 2,06-Nov-20,5:15 PM,5:45 PM,Weekday Half Hour,0.5,2.087,5.32
Carer 113,,SP9 7TY,SA01,Client 213,,,,,SP3 4HB,Salisbury,Direct Payments,06-Nov-20,6:00 PM,6:30 PM,Weekday Half Hour,0.5,7.789,15.57
Carer 113,,SP9 7TY,,Client 91,,,,,SP4 7JX,Salisbury,Social Services Zone 2,06-Nov-20,6:45 PM,7:15 PM,Weekday Half Hour,0.5,6.699,11.3
Carer 113,,SP9 7TY,,Client 184,,,,,SP4 8EQ,Salisbury,Social Services Zone 2,06-Nov-20,8:00 PM,8:30 PM,Weekday Half Hour,0.5,2.239,6.38
Carer 113,,SP9 7TY,SA01,Client 237,,,,,SP4 7QY,Salisbury,Social Services Zone 2,06-Nov-20,8:30 PM,9:00 PM,Weekday Half Hour,0.5,2.723,7.57
Carer 113,,SP9 7TY,SA01,Client 237,,,,,SP4 7QY,Salisbury,Private 2016,06-Nov-20,9:00 PM,9:15 PM,Weekday Fifteen Minutes Night,0.25,,
Carer 113,,SP9 7TY,,Client 184,,,,,SP4 8EQ,Salisbury,Social Services Zone 2,07-Nov-20,4:00 PM,4:30 PM,Weekday Half Hour,0.5,17.037,20.57
Carer 113,,SP9 7TY,SA01,Client 237,,,,,SP4 7QY,Salisbury,Social Services Zone 2,07-Nov-20,4:30 PM,5:15 PM,Weekday Three Quarter Hour,0.75,2.723,7.57
Carer 113,,SP9 7TY,,Client 118,,,,,SP4 9HG,Salisbury,Social Services Zone 2,07-Nov-20,5:45 PM,6:15 PM,Weekday Half Hour,0.5,2.087,5.32
