Employee,Employee No,Employee Postcode,Area Code,Client,Address,Address2,Town,County,Postcode,Area,Funder,Date,Start Time,End Time,Pay Rate,Hours of call,Miles,Estimated Time (Mins)
Carer 98,,NP44 2EZ,WA01,Client 169,,,,,NP26 3EW,Monmouth,Social Services,08-Nov-20,9:00 AM,10:00 AM,Weekend Hour,1,,
Carer 98,,NP44 2EZ,WA01,Client 143,,,,,NP26 5DN,Monmouth,Social Services,08-Nov-20,10:00 AM,10:45 AM,Weekend Three Quarter Hour,0.75,3.639,9.11
Carer 98,,NP44 2EZ,WA01,Client 156,,,,,NP26 3HT,Monmouth,Social Services,08-Nov-20,11:00 AM,11:45 AM,Weekend Three Quarter Hour,0.75,4.614,11.53
Carer 98,,NP44 2EZ,WA01,Client 62,,,,,NP26 3BZ,Monmouth,Social Services,08-Nov-20,12:00 PM,12:30 PM,Weekend Half Hour,0.5,0.745,3.07
Carer 98,,NP44 2EZ,WA01,Client 149,,,,,NP16 5RG,Monmouth,Chepstow Block,08-Nov-20,12:30 PM,1:00 PM,Weekday Half Hour,0.5,9.615,13.09
Carer 98,,NP44 2EZ,WA01,Client 143,,,,,NP26 5DN,Monmouth,Social Services,08-Nov-20,1:45 PM,2:15 PM,Weekend Half Hour,0.5,5.405,11.42
Carer 102,,NP7 0PN,WA01,Client 232,,,,,NP7 6EY,Monmouth,Social Services,02-Nov-20,8:00 AM,8:45 AM,Weekday Three Quarter Hour,0.75,,
Carer 102,,NP7 0PN,WA01,Client 217,,,,,NP7 9PZ,Monmouth,Social Services,02-Nov-20,9:15 AM,10:00 AM,Weekday Three Quarter Hour,0.75,2.034,6.58
Carer 102,,NP7 0PN,WA01,Client 212,,,,,NP7 0AE,Monmouth,Social Services,02-Nov-20,10:45 AM,11:45 AM,Weekday Hour,1,3.124,6.09
Carer 102,,NP7 0PN,WA01,Client 69,,,,,NP7 5SP,Monmouth,Social Services,02-Nov-20,12:00 PM,12:30 PM,Weekday Half Hour,0.5,4.044,9.32
Carer 102,,NP7 0PN,WA01,Client 232,,,,,NP7 6EY,Monmouth,Social Services,02-Nov-20,12:45 PM,1:15 PM,Weekday Half Hour,0.5,0.414,1.16
Carer 102,,NP7 0PN,WA01,Client 185,,,,,NP7 6EE,Monmouth,Social Services,02-Nov-20,1:30 PM,2:00 PM,Weekday Half Hour,0.5,0.493,2.33
Carer 102,,NP7 0PN,WA01,Client 69,,,,,NP7 5SP,Monmouth,Social Services,03-Nov-20,9:15 AM,9:45 AM,Weekday Half Hour,0.5,,
Carer 102,,NP7 0PN,WA01,Client 212,,,,,NP7 0AE,Monmouth,Social Services,03-Nov-20,10:30 AM,11:00 AM,Weekday Half Hour,0.5,4.402,9.31
Carer 102,,NP7 0PN,WA01,Client 230,,,,,NP7 6EY,Monmouth,Social Services,03-Nov-20,11:15 AM,1:45 PM,Weekday Hour,2.5,4.428,10.12
Carer 102,,NP7 0PN,WA01,Client 69,,,,,NP7 5SP,Monmouth,Social Services,04-Nov-20,8:00 AM,9:00 AM,Weekday Half Hour,1,,
Carer 102,,NP7 0PN,WA01,Client 217,,,,,NP7 9PZ,Monmouth,Social Services,04-Nov-20,9:15 AM,10:00 AM,Weekday Three Quarter Hour,0.75,1.619,5.42
Carer 102,,NP7 0PN,WA01,Client 112,,,,,NP7 6EL,Monmouth,Social Services,04-Nov-20,10:15 AM,10:45 AM,Weekday Half Hour,0.5,1.434,5.19
Carer 102,,NP7 0PN,WA01,Client 185,,,,,NP7 6EE,Monmouth,Social Services,04-Nov-20,10:45 AM,11:15 AM,Weekday Half Hour,0.5,0.17,0.33
Carer 102,,NP7 0PN,WA01,Client 232,,,,,NP7 6EY,Monmouth,Social Services,05-Nov-20,8:00 AM,8:30 AM,Weekday Half Hour,0.5,,
Carer 102,,NP7 0PN,WA01,Client 217,,,,,NP7 9PZ,Monmouth,Social Services,05-Nov-20,8:45 AM,9:30 AM,Weekday Three Quarter Hour,0.75,2.034,6.58
Carer 102,,NP7 0PN,WA01,Client 212,,,,,NP7 0AE,Monmouth,Social Services,05-Nov-20,9:45 AM,10:15 AM,Weekday Half Hour,0.5,3.124,6.09
Carer 102,,NP7 0PN,WA01,Client 112,,,,,NP7 6EL,Monmouth,Social Services,05-Nov-20,10:15 AM,10:45 AM,Weekday Half Hour,0.5,3.829,8.38
Carer 102,,NP7 0PN,WA01,Client 230,,,,,NP7 6EY,Monmouth,Social Services,05-Nov-20,11:15 AM,11:45 AM,Weekday Half Hour,0.5,0.694,3.12
Carer 102,,NP7 0PN,WA01,Client 69,,,,,NP7 5SP,Monmouth,Social Services,05-Nov-20,12:00 PM,12:30 PM,Weekday Half Hour,0.5,0.414,1.16
Carer 102,,NP7 0PN,WA01,Client 232,,,,,NP7 6EY,Monmouth,Social Services,05-Nov-20,12:45 PM,1:15 PM,Weekday Half Hour,0.5,0.414,1.16
Carer 102,,NP7 0PN,WA01,Client 185,,,,,NP7 6EE,Monmouth,Social Services,05-Nov-20,1:30 PM,2:00 PM,Weekday Half Hour,0.5,0.493,2.33
Carer 112,,NP44 4NP,WA07,Client 223,,,,,NP4 0LS,Monmouth,,02-Nov-20,8:30 AM,2:30 PM,,6,,
Carer 112,,NP44 4NP,WA07,Client 223,,,,,NP4 0LS,Monmouth,,03-Nov-20,8:30 AM,2:30 PM,,6,,
Carer 112,,NP44 4NP,WA07,Client 223,,,,,NP4 0LS,Monmouth,,04-Nov-20,8:30 AM,2:30 PM,,6,,
Carer 112,,NP44 4NP,WA07,Client 223,,,,,NP4 0LS,Monmouth,,05-Nov-20,8:30 AM,2:30 PM,,6,,
Carer 112,,NP44 4NP,WA07,Client 223,,,,,NP4 0LS,Monmouth,,06-Nov-20,8:30 AM,2:30 PM,,6,,
Carer 120,,NP44 1NE,WA01,Client 21,,,,,NP15 1LZ,Monmouth,Social Services,02-Nov-20,7:15 AM,7:45 AM,Weekday Half Hour,0.5,,
Carer 120,,NP44 1NE,WA01,Client 170,,,,,NP4 0SZ,Monmouth,Social Services,02-Nov-20,8:00 AM,9:00 AM,Weekday Hour,1,6.172,14.29
Carer 120,,NP44 1NE,WA01,Client 182,,,,,NP15 1PZ,Monmouth,Social Services,02-Nov-20,9:30 AM,10:15 AM,Weekday Three Quarter Hour,0.75,3.365,9.34
Carer 120,,NP44 1NE,WA01,Client 87,,,,,NP15 2HJ,Monmouth,Private 2016,02-Nov-20,10:30 AM,11:15 AM,Weekday Three Quarter Hour,0.75,8.292,15.45
Carer 120,,NP44 1NE,WA01,Client 21,,,,,NP15 1LZ,Monmouth,Social Services,02-Nov-20,11:30 AM,12:00 PM,Weekday Half Hour,0.5,10.671,21.36
Carer 120,,NP44 1NE,WA01,Client 182,,,,,NP15 1PZ,Monmouth,Social Services,02-Nov-20,12:00 PM,12:30 PM,Weekday Half Hour,0.5,2.352,5.15
Carer 120,,NP44 1NE,WA01,Client 170,,,,,NP4 0SZ,Monmouth,Social Services,02-Nov-20,12:45 PM,1:15 PM,Weekday Half Hour,0.5,3.365,8.49
Carer 120,,NP44 1NE,WA01,Client 55,,,,,NP15 1BB,Monmouth,Social Services,02-Nov-20,2:00 PM,2:30 PM,Weekday Half Hour,0.5,4.254,12.28
Carer 120,,NP44 1NE,WA01,Client 186,,,,,NP4 0TG,Monmouth,Social Services,02-Nov-20,2:45 PM,3:15 PM,Weekday Half Hour,0.5,4.599,12
Carer 120,,NP44 1NE,WA01,Client 170,,,,,NP4 0SZ,Monmouth,Social Services,02-Nov-20,3:30 PM,4:00 PM,Weekday Half Hour,0.5,3.216,11.1
Carer 120,,NP44 1NE,WA01,Client 186,,,,,NP4 0TG,Monmouth,Social Services,04-Nov-20,2:30 PM,3:00 PM,Weekday Half Hour,0.5,,
Carer 120,,NP44 1NE,WA01,Client 170,,,,,NP4 0SZ,Monmouth,Social Services,04-Nov-20,3:00 PM,3:30 PM,Weekday Half Hour,0.5,3.216,11.1
Carer 120,,NP44 1NE,WA01,Client 149,,,,,NP16 5RG,Monmouth,Chepstow Block,04-Nov-20,4:00 PM,4:30 PM,Weekday Half Hour,0.5,23.473,31.06
Carer 120,,NP44 1NE,WA01,Client 41,,,,,NP26 3SY,Monmouth,Social Services,04-Nov-20,5:30 PM,6:00 PM,Weekday Half Hour,0.5,6.912,15.12
Carer 120,,NP44 1NE,WA01,Client 143,,,,,NP26 5DN,Monmouth,Social Services,04-Nov-20,6:15 PM,6:45 PM,Weekday Half Hour,0.5,1.867,6.46
Carer 120,,NP44 1NE,WA01,Client 208,,,,,NP26 4PL,Monmouth,Social Services,04-Nov-20,7:00 PM,7:30 PM,Weekday Half Hour,0.5,0.643,3.19
Carer 120,,NP44 1NE,WA01,Client 62,,,,,NP26 3BZ,Monmouth,Social Services,04-Nov-20,7:30 PM,8:00 PM,Weekday Half Hour,0.5,4.664,11.12
Carer 120,,NP44 1NE,WA01,Client 63,,,,,NP26 3BZ,Monmouth,Social Services,04-Nov-20,8:00 PM,8:30 PM,Weekday Half Hour,0.5,,
Carer 120,,NP44 1NE,WA01,Client 149,,,,,NP16 5RG,Monmouth,Chepstow Block,04-Nov-20,8:30 PM,9:00 PM,Weekday Half Hour,0.5,9.615,13.09
Carer 120,,NP44 1NE,WA01,Client 143,,,,,NP26 5DN,Monmouth,Social Services,04-Nov-20,9:15 PM,9:45 PM,Weekday Half Hour,0.5,5.405,11.42
Carer 120,,NP44 1NE,WA01,Client 21,,,,,NP15 1LZ,Monmouth,Social Services,06-Nov-20,7:00 AM,7:30 AM,Weekday Half Hour,0.5,,
Carer 120,,NP44 1NE,WA01,Client 170,,,,,NP4 0SZ,Monmouth,Social Services,06-Nov-20,7:45 AM,8:45 AM,Weekday Hour,1,6.172,14.29
Carer 120,,NP44 1NE,WA01,Client 186,,,,,NP4 0TG,Monmouth,Social Services,06-Nov-20,8:45 AM,9:30 AM,Weekday Three Quarter Hour,0.75,3.216,10.47
Carer 120,,NP44 1NE,WA01,Client 182,,,,,NP15 1PZ,Monmouth,Social Services,06-Nov-20,9:45 AM,10:30 AM,Weekday Three Quarter Hour,0.75,7.136,15.23
Carer 120,,NP44 1NE,WA01,Client 87,,,,,NP15 2HJ,Monmouth,Private 2016,06-Nov-20,10:30 AM,11:15 AM,Weekday Three Quarter Hour,0.75,8.292,15.45
Carer 120,,NP44 1NE,WA01,Client 21,,,,,NP15 1LZ,Monmouth,Social Services,06-Nov-20,11:45 AM,12:15 PM,Weekday Half Hour,0.5,10.671,21.36
Carer 120,,NP44 1NE,WA01,Client 170,,,,,NP4 0SZ,Monmouth,Social Services,06-Nov-20,12:15 PM,12:45 PM,Weekday Half Hour,0.5,6.172,14.29
Carer 120,,NP44 1NE,WA01,Client 182,,,,,NP15 1PZ,Monmouth,Social Services,06-Nov-20,1:00 PM,1:30 PM,Weekday Half Hour,0.5,3.365,9.34
Carer 120,,NP44 1NE,WA01,Client 186,,,,,NP4 0TG,Monmouth,Social Services,06-Nov-20,1:45 PM,2:15 PM,Weekday Half Hour,0.5,7.135,14.58
Carer 120,,NP44 1NE,WA01,Client 149,,,,,NP16 5RG,Monmouth,Chepstow Block,06-Nov-20,4:00 PM,4:30 PM,Weekday Half Hour,0.5,18.712,35.32
Carer 120,,NP44 1NE,WA01,Client 62,,,,,NP26 3BZ,Monmouth,Social Services,06-Nov-20,4:45 PM,5:15 PM,Weekday Half Hour,0.5,10.316,13.11
Carer 120,,NP44 1NE,WA01,Client 41,,,,,NP26 3SY,Monmouth,Social Services,06-Nov-20,5:30 PM,6:00 PM,Weekday Half Hour,0.5,3.124,7.1
Carer 120,,NP44 1NE,WA01,Client 143,,,,,NP26 5DN,Monmouth,Social Services,06-Nov-20,6:15 PM,6:45 PM,Weekday Half Hour,0.5,1.867,6.46
Carer 120,,NP44 1NE,WA01,Client 208,,,,,NP26 4PL,Monmouth,Social Services,06-Nov-20,7:00 PM,7:30 PM,Weekday Half Hour,0.5,0.643,3.19
Carer 120,,NP44 1NE,WA01,Client 62,,,,,NP26 3BZ,Monmouth,Social Services,06-Nov-20,7:45 PM,8:15 PM,Weekday Half Hour,0.5,4.664,11.12
Carer 120,,NP44 1NE,WA01,Client 63,,,,,NP26 3BZ,Monmouth,Social Services,06-Nov-20,8:15 PM,8:45 PM,Weekday Half Hour,0.5,,
Carer 120,,NP44 1NE,WA01,Client 149,,,,,NP16 5RG,Monmouth,Chepstow Block,06-Nov-20,8:45 PM,9:15 PM,Weekday Half Hour,0.5,9.615,13.09
Carer 120,,NP44 1NE,WA01,Client 143,,,,,NP26 5DN,Monmouth,Social Services,06-Nov-20,9:15 PM,9:45 PM,Weekday Half Hour,0.5,5.405,11.42
Carer 120,,NP44 1NE,WA01,Client 55,,,,,NP15 1BB,Monmouth,Social Services,07-Nov-20,8:30 AM,9:00 AM,Weekend Half Hour,0.5,18.335,28.03
Carer 120,,NP44 1NE,WA01,Client 182,,,,,NP15 1PZ,Monmouth,Social Services,07-Nov-20,9:15 AM,10:00 AM,Weekend Three Quarter Hour,0.75,3.485,7.44
Carer 120,,NP44 1NE,WA01,Client 87,,,,,NP15 2HJ,Monmouth,Private 2016,07-Nov-20,10:15 AM,11:00 AM,Weekend Three Quarter Hour,0.75,8.292,15.45
Carer 120,,NP44 1NE,WA01,Client 55,,,,,NP15 1BB,Monmouth,Social Services,07-Nov-20,12:00 PM,12:30 PM,Weekend Half Hour,0.5,5.396,12.03
Carer 120,,NP44 1NE,WA01,Client 149,,,,,NP16 5RG,Monmouth,Chepstow Block,07-Nov-20,4:00 PM,4:30 PM,Weekday Half Hour,0.5,14.703,27.04
Carer 120,,NP44 1NE,WA01,Client 62,,,,,NP26 3BZ,Monmouth,Social Services,07-Nov-20,4:45 PM,5:15 PM,Weekend Half Hour,0.5,10.316,13.11
Carer 120,,NP44 1NE,WA01,Client 150,,,,,NP26 5BJ,Monmouth,Social Services,07-Nov-20,5:15 PM,5:45 PM,Weekend Half Hour,0.5,5.451,11.45
Carer 120,,NP44 1NE,WA01,Client 143,,,,,NP26 5DN,Monmouth,Social Services,07-Nov-20,6:00 PM,6:30 PM,Weekend Half Hour,0.5,2.707,8.07
Carer 120,,NP44 1NE,WA01,Client 178,,,,,NP26 5TL,Monmouth,Social Services,07-Nov-20,6:30 PM,7:00 PM,Weekend Half Hour,0.5,1.713,6.07
Carer 120,,NP44 1NE,WA01,Client 62,,,,,NP26 3BZ,Monmouth,Social Services,07-Nov-20,7:00 PM,7:30 PM,Weekend Half Hour,0.5,5.837,13.19
Carer 120,,NP44 1NE,WA01,Client 48,,,,,NP26 4NH,Monmouth,Social Services,07-Nov-20,7:30 PM,7:45 PM,Weekday Fifteen Minutes,0.25,4.355,10.41
Carer 120,,NP44 1NE,WA01,Client 178,,,,,NP26 5TL,Monmouth,Social Services,07-Nov-20,8:00 PM,8:30 PM,Weekend Half Hour,0.5,2.208,8.06
Carer 120,,NP44 1NE,WA01,Client 211,,,,,NP26 4AE,Monmouth,Social Services,07-Nov-20,8:30 PM,8:45 PM,Weekday Fifteen Minutes,0.25,2.207,6.27
Carer 120,,NP44 1NE,WA01,Client 149,,,,,NP16 5RG,Monmouth,Chepstow Block,07-Nov-20,8:45 PM,9:15 PM,Weekday Half Hour,0.5,5.998,12.12
Carer 120,,NP44 1NE,WA01,Client 143,,,,,NP26 5DN,Monmouth,Social Services,07-Nov-20,9:30 PM,10:00 PM,Weekend Half Hour,0.5,5.405,11.42
Carer 120,,NP44 1NE,WA01,Client 150,,,,,NP26 5BJ,Monmouth,Social Services,08-Nov-20,6:45 AM,7:30 AM,Weekend Three Quarter Hour,0.75,2.708,7.58
Carer 120,,NP44 1NE,WA01,Client 178,,,,,NP26 5TL,Monmouth,Social Services,08-Nov-20,7:45 AM,8:15 AM,Weekend Half Hour,0.5,2.725,7.23
Carer 120,,NP44 1NE,WA01,Client 211,,,,,NP26 4AE,Monmouth,Social Services,08-Nov-20,8:30 AM,9:00 AM,Weekend Half Hour,0.5,2.207,6.27
Carer 120,,NP44 1NE,WA01,Client 4,,,,,NP26 3NA,Monmouth,Social Services,08-Nov-20,9:15 AM,10:00 AM,Weekend Three Quarter Hour,0.75,3.8,8.1
Carer 120,,NP44 1NE,WA01,Client 48,,,,,NP26 4NH,Monmouth,Social Services,08-Nov-20,10:00 AM,10:45 AM,Weekend Three Quarter Hour,0.75,4.525,12.1
Carer 120,,NP44 1NE,WA01,Client 35,,,,,NP26 4AJ,Monmouth,Social Services,08-Nov-20,11:00 AM,11:30 AM,Weekend Half Hour,0.5,1.03,4.5
Carer 120,,NP44 1NE,WA01,Client 209,,,,,NP26 4PL,Monmouth,Social Services,08-Nov-20,11:30 AM,12:00 PM,Weekend Half Hour,0.5,0.806,3.24
Carer 120,,NP44 1NE,WA01,Client 208,,,,,NP26 4PL,Monmouth,Social Services,08-Nov-20,12:00 PM,12:30 PM,Weekend Half Hour,0.5,,
Carer 120,,NP44 1NE,WA01,Client 170,,,,,NP4 0SZ,Monmouth,Social Services,08-Nov-20,3:30 PM,4:00 PM,Weekend Half Hour,0.5,18.659,35.3
Carer 120,,NP44 1NE,WA01,Client 21,,,,,NP15 1LZ,Monmouth,Social Services,08-Nov-20,4:15 PM,4:45 PM,Weekend Half Hour,0.5,6.172,14.3
Carer 120,,NP44 1NE,WA01,Client 182,,,,,NP15 1PZ,Monmouth,Social Services,08-Nov-20,4:45 PM,5:15 PM,Weekend Half Hour,0.5,2.352,5.15
Carer 120,,NP44 1NE,WA01,Client 55,,,,,NP15 1BB,Monmouth,Social Services,08-Nov-20,5:30 PM,6:00 PM,Weekend Half Hour,0.5,3.485,8.09
Carer 120,,NP44 1NE,WA01,Client 215,,,,,NP15 1DQ,Monmouth,Social Services,08-Nov-20,6:15 PM,6:30 PM,Weekday Fifteen Minutes,0.25,0.72,3.09
Carer 120,,NP44 1NE,WA01,Client 21,,,,,NP15 1LZ,Monmouth,Social Services,08-Nov-20,7:00 PM,7:30 PM,Weekend Half Hour,0.5,5.118,9.52
Carer 120,,NP44 1NE,WA01,Client 170,,,,,NP4 0SZ,Monmouth,Social Services,08-Nov-20,7:45 PM,8:15 PM,Weekend Half Hour,0.5,6.172,14.29
Carer 120,,NP44 1NE,WA01,Client 55,,,,,NP15 1BB,Monmouth,Social Services,08-Nov-20,8:30 PM,9:00 PM,Weekend Half Hour,0.5,4.254,12.28
Carer 125,,NP44 1BY,WA01,Client 63,,,,,NP26 3BZ,Monmouth,Social Services,02-Nov-20,7:00 AM,7:30 AM,Weekday Half Hour,0.5,,
Carer 125,,NP44 1BY,WA01,Client 62,,,,,NP26 3BZ,Monmouth,Social Services,02-Nov-20,7:30 AM,8:30 AM,Weekday Hour,1,,
Carer 125,,NP44 1BY,WA01,Client 93,,,,,NP26 5AH,Monmouth,Social Services,02-Nov-20,8:45 AM,9:45 AM,Weekday Hour,1,4.124,9.21
Carer 125,,NP44 1BY,WA01,Client 143,,,,,NP26 5DN,Monmouth,Social Services,02-Nov-20,10:00 AM,10:45 AM,Weekday Three Quarter Hour,0.75,1.308,4.43
Carer 125,,NP44 1BY,WA01,Client 209,,,,,NP26 4PL,Monmouth,Social Services,02-Nov-20,10:45 AM,11:15 AM,Weekday Half Hour,0.5,0.643,3.19
Carer 125,,NP44 1BY,WA01,Client 61,,,,,NP26 3EW,Monmouth,Social Services,02-Nov-20,11:15 AM,11:45 AM,Weekday Half Hour,0.5,4.05,10.35
Carer 125,,NP44 1BY,WA01,Client 62,,,,,NP26 3BZ,Monmouth,Social Services,02-Nov-20,12:00 PM,12:30 PM,Weekday Half Hour,0.5,1.245,3.3
Carer 125,,NP44 1BY,WA01,Client 149,,,,,NP16 5RG,Monmouth,Chepstow Block,02-Nov-20,12:30 PM,1:00 PM,Weekday Half Hour,0.5,9.615,13.09
Carer 125,,NP44 1BY,WA01,Client 143,,,,,NP26 5DN,Monmouth,Social Services,02-Nov-20,1:30 PM,2:00 PM,Weekday Half Hour,0.5,5.405,11.42
Carer 125,,NP44 1BY,WA01,Client 62,,,,,NP26 3BZ,Monmouth,Social Services,03-Nov-20,7:30 AM,8:30 AM,Weekday Hour,1,,
Carer 125,,NP44 1BY,WA01,Client 61,,,,,NP26 3EW,Monmouth,Social Services,03-Nov-20,8:30 AM,9:00 AM,Weekday Half Hour,0.5,1.245,3.23
Carer 125,,NP44 1BY,WA01,Client 169,,,,,NP26 3EW,Monmouth,Social Services,03-Nov-20,9:00 AM,10:00 AM,Weekday Hour,1,,
Carer 125,,NP44 1BY,WA01,Client 143,,,,,NP26 5DN,Monmouth,Social Services,03-Nov-20,10:00 AM,10:45 AM,Weekday Three Quarter Hour,0.75,3.639,9.11
Carer 125,,NP44 1BY,WA01,Client 35,,,,,NP26 4AJ,Monmouth,Social Services,03-Nov-20,11:00 AM,11:30 AM,Weekday Half Hour,0.5,0.394,2.02
Carer 125,,NP44 1BY,WA01,Client 62,,,,,NP26 3BZ,Monmouth,Social Services,03-Nov-20,12:00 PM,12:30 PM,Weekday Half Hour,0.5,3.884,7.46
Carer 125,,NP44 1BY,WA01,Client 149,,,,,NP16 5RG,Monmouth,Chepstow Block,03-Nov-20,12:30 PM,1:00 PM,Weekday Half Hour,0.5,9.615,13.09
Carer 125,,NP44 1BY,WA01,Client 143,,,,,NP26 5DN,Monmouth,Social Services,03-Nov-20,1:45 PM,2:15 PM,Weekday Half Hour,0.5,5.405,11.42
Carer 125,,NP44 1BY,WA01,Client 62,,,,,NP26 3BZ,Monmouth,Social Services,04-Nov-20,7:30 AM,8:30 AM,Weekday Hour,1,,
Carer 125,,NP44 1BY,WA01,Client 61,,,,,NP26 3EW,Monmouth,Social Services,04-Nov-20,8:45 AM,9:15 AM,Weekday Half Hour,0.5,1.245,3.23
Carer 125,,NP44 1BY,WA01,Client 169,,,,,NP26 3EW,Monmouth,Social Services,04-Nov-20,9:15 AM,10:15 AM,Weekday Hour,1,,
Carer 125,,NP44 1BY,WA01,Client 143,,,,,NP26 5DN,Monmouth,Social Services,04-Nov-20,10:15 AM,11:00 AM,Weekday Three Quarter Hour,0.75,3.639,9.11
Carer 125,,NP44 1BY,WA01,Client 35,,,,,NP26 4AJ,Monmouth,Social Services,04-Nov-20,11:15 AM,11:45 AM,Weekday Half Hour,0.5,0.394,2.02
Carer 125,,NP44 1BY,WA01,Client 62,,,,,NP26 3BZ,Monmouth,Social Services,04-Nov-20,12:00 PM,12:30 PM,Weekday Half Hour,0.5,3.884,7.46
Carer 125,,NP44 1BY,WA01,Client 149,,,,,NP16 5RG,Monmouth,Chepstow Block,04-Nov-20,12:30 PM,1:00 PM,Weekday Half Hour,0.5,9.615,13.09
Carer 125,,NP44 1BY,WA01,Client 143,,,,,NP26 5DN,Monmouth,Social Services,04-Nov-20,1:45 PM,2:15 PM,Weekday Half Hour,0.5,5.405,11.42
Carer 125,,NP44 1BY,WA01,Client 63,,,,,NP26 3BZ,Monmouth,Social Services,05-Nov-20,7:00 AM,7:30 AM,Weekday Half Hour,0.5,,
Carer 125,,NP44 1BY,WA01,Client 62,,,,,NP26 3BZ,Monmouth,Social Services,05-Nov-20,7:30 AM,8:30 AM,Weekday Hour,1,,
Carer 125,,NP44 1BY,WA01,Client 61,,,,,NP26 3EW,Monmouth,Social Services,05-Nov-20,8:30 AM,9:00 AM,Weekday Half Hour,0.5,1.245,3.23
Carer 125,,NP44 1BY,WA01,Client 169,,,,,NP26 3EW,Monmouth,Social Services,05-Nov-20,9:00 AM,10:00 AM,Weekday Hour,1,,
Carer 125,,NP44 1BY,WA01,Client 143,,,,,NP26 5DN,Monmouth,Social Services,05-Nov-20,10:00 AM,10:45 AM,Weekday Three Quarter Hour,0.75,3.639,9.11
Carer 125,,NP44 1BY,WA01,Client 62,,,,,NP26 3BZ,Monmouth,Social Services,05-Nov-20,12:00 PM,12:30 PM,Weekday Half Hour,0.5,4.252,9.24
Carer 125,,NP44 1BY,WA01,Client 149,,,,,NP16 5RG,Monmouth,Chepstow Block,05-Nov-20,12:30 PM,1:00 PM,Weekday Half Hour,0.5,9.615,13.09
Carer 125,,NP44 1BY,WA01,Client 143,,,,,NP26 5DN,Monmouth,Social Services,05-Nov-20,1:30 PM,2:00 PM,Weekday Half Hour,0.5,5.405,11.42
Carer 125,,NP44 1BY,WA01,Client 150,,,,,NP26 5BJ,Monmouth,Social Services,05-Nov-20,4:15 PM,4:45 PM,Weekday Half Hour,0.5,2.708,7.58
Carer 125,,NP44 1BY,WA01,Client 93,,,,,NP26 5AH,Monmouth,Social Services,05-Nov-20,5:00 PM,5:30 PM,Weekday Half Hour,0.5,1.606,4.41
Carer 125,,NP44 1BY,WA01,Client 178,,,,,NP26 5TL,Monmouth,Social Services,05-Nov-20,5:45 PM,6:15 PM,Weekday Half Hour,0.5,2.916,8.43
Carer 125,,NP44 1BY,WA01,Client 48,,,,,NP26 4NH,Monmouth,Social Services,05-Nov-20,6:30 PM,6:45 PM,Weekday Fifteen Minutes,0.25,2.906,10.06
Carer 125,,NP44 1BY,WA01,Client 35,,,,,NP26 4AJ,Monmouth,Social Services,05-Nov-20,7:00 PM,7:30 PM,Weekday Half Hour,0.5,1.03,4.5
Carer 125,,NP44 1BY,WA01,Client 93,,,,,NP26 5AH,Monmouth,Social Services,05-Nov-20,7:30 PM,8:00 PM,Weekday Half Hour,0.5,1.012,3.08
Carer 125,,NP44 1BY,WA01,Client 178,,,,,NP26 5TL,Monmouth,Social Services,05-Nov-20,8:00 PM,8:30 PM,Weekday Half Hour,0.5,2.916,8.43
Carer 125,,NP44 1BY,WA01,Client 211,,,,,NP26 4AE,Monmouth,Social Services,05-Nov-20,8:30 PM,8:45 PM,Weekday Fifteen Minutes,0.25,2.207,6.27
Carer 125,,NP44 1BY,WA01,Client 40,,,,,NP26 3SY,Monmouth,Social Services,05-Nov-20,8:45 PM,9:15 PM,Weekday Half Hour,0.5,0.991,3.11
Carer 125,,NP44 1BY,WA01,Client 41,,,,,NP26 3SY,Monmouth,Social Services,05-Nov-20,9:15 PM,9:45 PM,Weekday Half Hour,0.5,,
Carer 125,,NP44 1BY,WA01,Client 63,,,,,NP26 3BZ,Monmouth,Social Services,06-Nov-20,7:00 AM,7:30 AM,Weekday Half Hour,0.5,3.13,7.35
Carer 125,,NP44 1BY,WA01,Client 62,,,,,NP26 3BZ,Monmouth,Social Services,06-Nov-20,7:30 AM,8:30 AM,Weekday Hour,1,,
Carer 125,,NP44 1BY,WA01,Client 61,,,,,NP26 3EW,Monmouth,Social Services,06-Nov-20,8:30 AM,9:00 AM,Weekday Half Hour,0.5,1.245,3.23
Carer 125,,NP44 1BY,WA01,Client 169,,,,,NP26 3EW,Monmouth,Social Services,06-Nov-20,9:00 AM,10:00 AM,Weekday Hour,1,,
Carer 125,,NP44 1BY,WA01,Client 143,,,,,NP26 5DN,Monmouth,Social Services,06-Nov-20,10:00 AM,10:45 AM,Weekday Three Quarter Hour,0.75,3.639,9.11
Carer 125,,NP44 1BY,WA01,Client 169,,,,,NP26 3EW,Monmouth,Social Services,06-Nov-20,11:30 AM,12:00 PM,Weekday Half Hour,0.5,3.639,8.51
Carer 125,,NP44 1BY,WA01,Client 62,,,,,NP26 3BZ,Monmouth,Social Services,06-Nov-20,12:00 PM,12:30 PM,Weekday Half Hour,0.5,1.245,3.3
Carer 125,,NP44 1BY,WA01,Client 149,,,,,NP16 5RG,Monmouth,Chepstow Block,06-Nov-20,12:30 PM,1:00 PM,Weekday Half Hour,0.5,9.615,13.09
Carer 125,,NP44 1BY,WA01,Client 143,,,,,NP26 5DN,Monmouth,Social Services,06-Nov-20,1:45 PM,2:15 PM,Weekday Half Hour,0.5,5.405,11.42
Carer 125,,NP44 1BY,WA01,Client 149,,,,,NP16 5RG,Monmouth,Chepstow Block,07-Nov-20,4:00 PM,4:30 PM,Weekday Half Hour,0.5,,
